Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences,User_comment,Member_modifier,Method_Signature,Earliest_bound,Latest_bound,CodeAnnotation,LOC,FWBelongLevel,NeedsLocalConstructor
com.example.expressiontree.R.id.button6,3,Field,com.example.expressiontree.R,id,button6,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.button6; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.button7,3,Field,com.example.expressiontree.R,id,button7,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.button7; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.button8,3,Field,com.example.expressiontree.R,id,button8,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.button8; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.button9,3,Field,com.example.expressiontree.R,id,button9,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.button9; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.buttonclear,3,Field,com.example.expressiontree.R,id,buttonclear,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.buttonclear; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.evalinorder,3,Field,com.example.expressiontree.R,id,evalinorder,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.evalinorder; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.evallevelorder,3,Field,com.example.expressiontree.R,id,evallevelorder,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.evallevelorder; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.evalpostorder,3,Field,com.example.expressiontree.R,id,evalpostorder,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.evalpostorder; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.evalpreorder,3,Field,com.example.expressiontree.R,id,evalpreorder,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.evalpreorder; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.evaltitle,3,Field,com.example.expressiontree.R,id,evaltitle,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.evaltitle; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.formatinorder,3,Field,com.example.expressiontree.R,id,formatinorder,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.formatinorder; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.formatlevelorder,3,Field,com.example.expressiontree.R,id,formatlevelorder,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.formatlevelorder; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.formatpostorder,3,Field,com.example.expressiontree.R,id,formatpostorder,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.formatpostorder; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.formatpreorder,3,Field,com.example.expressiontree.R,id,formatpreorder,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.formatpreorder; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.formattitle,3,Field,com.example.expressiontree.R,id,formattitle,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.formattitle; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.printTitle,3,Field,com.example.expressiontree.R,id,printTitle,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.printTitle; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.printinorder,3,Field,com.example.expressiontree.R,id,printinorder,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.printinorder; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.printlevelorder,3,Field,com.example.expressiontree.R,id,printlevelorder,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.printlevelorder; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.printpostorder,3,Field,com.example.expressiontree.R,id,printpostorder,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.printpostorder; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.printpreorder,3,Field,com.example.expressiontree.R,id,printpreorder,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.printpreorder; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.settitle,3,Field,com.example.expressiontree.R,id,settitle,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.settitle; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.tableLayout1,3,Field,com.example.expressiontree.R,id,tableLayout1,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.tableLayout1; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.tableRow1,3,Field,com.example.expressiontree.R,id,tableRow1,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.tableRow1; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.tableRow2,3,Field,com.example.expressiontree.R,id,tableRow2,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.tableRow2; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.tableRow3,3,Field,com.example.expressiontree.R,id,tableRow3,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.tableRow3; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.tableRow4,3,Field,com.example.expressiontree.R,id,tableRow4,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.tableRow4; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.tableRow5,3,Field,com.example.expressiontree.R,id,tableRow5,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.tableRow5; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.tableRow6,3,Field,com.example.expressiontree.R,id,tableRow6,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.tableRow6; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.tableRow7,3,Field,com.example.expressiontree.R,id,tableRow7,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.tableRow7; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.tableRow8,3,Field,com.example.expressiontree.R,id,tableRow8,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.tableRow8; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.string,2,Class,com.example.expressiontree.R,string,,PLUGIN,TRUE,FALSE,,TRUE,FALSE,,,public final static ,,FRAMEWORK,PLUGIN,null,4,2,false
com.example.expressiontree.R.string.action_settings,3,Field,com.example.expressiontree.R,string,action_settings,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.string.action_settings; BttF says it's a child of com.example.expressiontree.R.string THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.string.app_name,3,Field,com.example.expressiontree.R,string,app_name,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.string.app_name; BttF says it's a child of com.example.expressiontree.R.string THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.style,2,Class,com.example.expressiontree.R,style,,PLUGIN,TRUE,FALSE,,TRUE,FALSE,,,public final static ,,FRAMEWORK,PLUGIN,null,28,2,false
com.example.expressiontree.R.style.AppBaseTheme,3,Field,com.example.expressiontree.R,style,AppBaseTheme,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.style.AppBaseTheme; BttF says it's a child of com.example.expressiontree.R.style THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,22,2,false
com.example.expressiontree.R.style.AppTheme,3,Field,com.example.expressiontree.R,style,AppTheme,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.style.AppTheme; BttF says it's a child of com.example.expressiontree.R.style THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,4,2,false
com.example.expressiontree.BuildConfig,2,Class,com.example.expressiontree,BuildConfig,,PLUGIN,TRUE,FALSE,,TRUE,FALSE,,,public final ,,FRAMEWORK,PLUGIN,null,0,2,false
com.example.expressiontree.BuildConfig.DEBUG,3,Field,com.example.expressiontree,BuildConfig,DEBUG,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.BuildConfig.DEBUG; BttF says it's a child of com.example.expressiontree.BuildConfig THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
